user_id,item_id
4814,1809 1850 1248 1279 2165 3151 2570 1928 184 454
4815,1583 3022 1401 2510 1888 2240 1425 3015 2234 1144
4816,2763 3544 525 801 3371 495 636 1936 2771 2739
4817,1382 208 2169 1667 528 204 1506 56 1743 2757
4818,270 3487 427 762 1801 456 2561 3341 3030 1623
4819,523 618 498 573 375 3561 620 2230 512 2688
4820,1593 2119 3298 1536 2335 2636 2587 3227 3338 1070
4821,1153 3120 75 1355 919 2529 336 2151 1212 1514
4822,1858 3385 677 3164 3482 1017 176 2400 1494 3172
4823,1831 2616 2630 2510 1583 3022 1888 3666 2334 2201
4824,3534 3031 2885 543 1036 112 1723 2319 372 760
4825,2828 1505 3423 2265 1657 454 327 1888 2334 2201
4826,2620 3400 29 2006 1962 1090 3685 2198 806 3309
4827,402 2768 2272 1240 3205 1213 527 2342 246 2376
4828,3418 2205 631 3638 1403 2646 136 2209 361 120
4829,28 225 2224 772 2528 3668 674 2474 2114 2258
4830,16 2198 2743 1188 3182 397 17 806 464 2262
4831,1807 2265 93 777 1811 1102 3418 732 1211 1337
4832,188 3311 3543 1573 702 2981 709 3614 1475 569
4833,3240 3410 2354 628 1619 2606 3280 740 214 2835
4834,508 1808 1240 2474 2932 2221 1382 2112 3649 73
4835,2639 905 1984 3119 465 1888 2334 2234 1144 108
4836,3338 1729 1398 3609 1504 59 2091 2240 2334 2234
4837,1341 2956 2581 1775 2308 2575 2328 3678 2636 1428
4838,983 1777 3318 2181 3071 919 1920 2443 3087 485
4839,2768 2757 1640 2980 1546 3046 3534 646 3203 212
4840,2616 94 2510 3694 188 2331 1809 1341 3608 300
4841,3142 2709 2470 2745 1747 1707 1888 2240 2334 1425
4842,2068 246 1686 3677 618 3409 1855 398 2633 1888
4843,794 1560 1781 2774 2424 2311 234 2916 887 1427
4844,1948 601 1460 3431 710 527 3067 2800 1248 16
4845,527 3111 901 1081 168 2636 663 3639 3474 2480
4846,1942 1128 1278 607 3119 1300 2256 3005 1193 2560
4847,2071 2988 649 63 1711 2626 944 2980 1888 2240
4848,3475 2800 2768 2857 775 1888 676 2240 2334 3258
4849,3648 163 2933 3142 1102 3059 1376 1379 1296 2732
4850,2315 2222 1811 3255 3036 1770 3350 1304 2400 584
4851,2281 512 3363 1779 3694 1551 2366 1341 3382 2534
4852,3371 983 3235 755 3435 3574 3002 2475 2029 1501
4853,2378 1470 176 2048 1703 2334 3015 1003 1467 1805
4854,1140 365 2165 3424 741 232 3628 1296 2784 22
4855,2862 2365 3298 2636 1811 1652 3677 1725 3532 2240
4856,2976 1669 174 2858 1475 1560 1888 2201 3015 1144
4857,3181 1316 2564 2617 3441 2515 3272 605 2963 2908
4858,779 2122 3247 2224 2249 1858 2862 1012 472 719
4859,2363 488 1278 1868 578 2484 1801 1781 2916 2240
4860,3091 2458 1073 1150 3671 2456 831 464 3079 994
4861,214 1912 3693 1982 913 2128 2136 553 1681 35
4862,1747 2928 1641 1398 1325 183 1722 790 3448 1382
4863,3150 253 604 1831 601 2709 687 2387 476 1912
4864,493 609 1936 1297 2181 232 2201 2234 159 1467
4865,2581 1707 2800 2122 2086 1102 1315 1658 1057 1376
4866,2256 3365 3040 1818 527 1032 1669 3111 2484 1278
4867,1001 1374 212 2688 1057 320 2128 428 1681 2900
4868,2841 416 883 2709 1810 1396 2714 2534 1078 1442
4869,1975 931 508 2256 1083 44 1439 813 3583 2224
4870,246 3367 2538 956 2364 3546 1103 872 2117 2140
4871,2556 654 2974 2345 979 437 2563 3065 1172 1930
4872,3516 3638 494 2991 1205 2224 236 538 1080 1594
4873,20 1543 2960 2156 465 452 1337 2067 1316 3537
4874,2645 1340 1593 3581 1376 494 1889 1728 2937 228
4875,2991 124 1658 6 2664 3116 2466 3221 2266 2110
4876,1672 1191 434 1067 3657 1920 2003 2340 1068 708
4877,3034 44 2273 37 1848 2155 216 2110 771 2960
4878,2917 1289 2170 2069 1100 776 2646 499 1178 1193
4879,1678 3438 719 1506 2024 166 1193 1184 1218 1830
4880,214 1607 1831 1551 2847 1078 543 2210 138 3529
4881,1355 3222 3300 338 776 2298 2876 2151 919 3600
4882,3022 1505 2931 1223 3424 618 779 1997 1279 523
4883,2541 917 3171 663 1690 1504 1233 2176 3609 974
4884,493 3048 1546 3215 113 104 2468 502 1617 774
4885,1753 3669 3036 3557 2073 3678 1655 166 621 3666
4886,92 523 93 2676 1487 132 2240 2234 3015 676
4887,2161 557 2397 2218 1892 1248 327 2201 3015 159
4888,987 1773 2402 2054 3474 2219 863 3390 3448 2898
4889,2643 1053 2572 2281 650 2354 2234 2334 2796 2201
4890,1816 1119 1166 2221 3215 1240 474 23 1471 423
4891,2828 2581 1205 2224 236 3131 2402 1296 1888 1425
4892,762 1103 2480 1719 1899 3431 2626 23 2467 1916
4893,140 3496 2688 1471 2282 3157 1454 1475 3259 42
4894,3153 2515 305 796 741 2067 2609 3382 327 1888
4895,2169 44 3005 1792 289 3022 36 1039 1583 2603
4896,1638 28 892 1205 1997 2828 147 2557 494 3221
4897,1848 3639 3532 233 2016 3700 2592 817 330 2229
4898,1350 2528 3463 1328 2480 1536 1825 3298 1233 1888
4899,3565 932 2809 2379 2690 1058 1880 1680 3639 2298
4900,2798 3424 1164 355 2493 688 1702 2848 2265 494
4901,2774 232 3105 1133 2470 1001 452 639 1754 2068
4902,1758 1757 1201 2510 1491 1770 1725 452 1536 760
4903,1633 2256 1032 3157 2334 1003 159 285 1805 108
4904,3579 757 2063 2592 1186 3526 1536 1811 230 1245
4905,1921 3215 2874 1816 2662 2112 3203 3671 2652 1219
4906,2424 995 2988 1583 1592 1590 1403 575 880 1238
4907,512 2625 2249 1858 2088 124 69 1828 805 2122
4908,1227 3695 867 2602 774 1630 3406 79 2206 702
4909,2840 640 3677 3350 106 2630 3597 1888 2240 3015
4910,3187 2291 3022 1956 1393 2363 3474 467 1049 378
4911,283 2626 398 1328 3215 1018 1044 2050 1081 499
4912,3684 453 1832 2338 2960 984 1770 2291 3602 2593
4913,401 1057 3059 2281 2732 1177 2800 2240 2201 3015
4914,1781 1315 778 234 1560 382 2603 1354 2840 569
4915,836 3018 36 2407 1505 3225 3666 2201 2234 1003
4916,1146 1513 3401 1568 2389 109 3366 82 2489 1078
4917,3067 1840 3036 903 1365 3438 3411 3667 182 457
4918,1932 3292 1377 3361 327 2334 1144 285 1805 319
4919,389 3187 2185 1517 1426 1686 1884 2476 1691 2227
4920,707 2011 2224 1797 322 3629 3537 2076 1559 1300
4921,966 2048 2024 1201 175 3438 166 19 3111 2201
4922,1746 1809 312 488 569 1545 1888 2796 3258 159
4923,1439 2515 1960 1178 2512 3132 1605 1993 2973 2820
4924,2354 1687 1086 2278 92 1543 2564 1223 3666 1425
4925,2091 93 3364 1828 2248 1593 1537 1516 382 1065
4926,389 3404 1822 3303 2206 232 2023 2518 3406 1587
4927,993 3225 2291 2328 2798 2006 710 944 784 1762
4928,2281 2054 3448 1227 172 809 3474 2240 3666 1144
4929,3431 1278 3157 2643 1315 2625 2354 1726 1888 1144
4930,186 3677 3256 2068 2334 2234 3015 2796 676 3258
4931,305 2528 69 1726 1030 3051 3367 1131 1210 570
4932,2797 1921 1583 1011 2210 2297 2240 2334 2234 3015
4933,1840 1889 908 1699 2215 3628 1181 1715 1615 950
4934,132 618 577 2384 1548 829 1425 2201 1144 676
4935,1210 397 3071 2082 2259 2976 2354 2958 2409 96
4936,2237 1004 3327 1617 1096 1018 734 183 1193 528
4937,2409 405 1422 1680 1245 1014 527 2712 3111 2920
4938,2054 1615 1057 1614 1912 1279 406 3151 892 1888
4939,1251 2595 391 709 3570 556 1801 3078 2502 22
4940,3022 3424 1223 1583 1186 2673 1039 1573 528 2334
4941,398 2840 657 3511 3238 717 1691 2999 1711 1822
4942,2947 605 345 2706 1149 2291 956 1787 2885 755
4943,730 3590 621 2006 3350 216 2234 1144 676 3258
4944,1868 512 2988 2664 2327 2402 1859 401 1811 1001
4945,1738 957 3147 2291 571 973 3179 3029 2247 1128
4946,493 1868 1830 402 1858 312 1888 3666 2240 1425
4947,1321 1191 830 2716 563 672 3358 1287 76 1329
4948,1328 1525 1073 737 3220 1309 2652 2673 1275 2181
4949,493 3215 1861 182 1510 331 105 501 3511 1210
4950,2127 2980 754 3238 1078 2574 1491 3021 1956 1099
4951,2127 1197 601 3107 3296 495 1401 2292 3187 2038
4952,52 2836 2943 3323 170 121 2262 1322 3374 1174
4953,3471 2885 3660 3501 555 3530 1160 457 1171 830
4954,190 573 498 2688 375 3409 523 327 3015 1144
4955,1475 1371 1560 778 1573 382 650 887 1888 2334
4956,2636 2541 3227 3366 1309 782 2240 2334 2234 676
4957,3063 1078 1848 2626 3204 3194 1862 1937 1888 1425
4958,2076 1590 3402 3637 124 2311 3367 2512 1858 2427
4959,1830 3493 2273 331 3614 1888 1003 1425 3015 1144
4960,2690 2454 3647 15 3565 3214 2958 2354 2158 3343
4961,3340 1240 1690 1234 3142 2006 6 3022 1583 2297
4962,2814 2363 802 1549 1888 2334 2234 319 3015 1003
4963,2338 1835 3358 3155 2194 331 3534 3463 3660 890
4964,160 3562 3013 779 2510 1888 2240 1425 676 1003
4965,1002 2370 2122 2800 183 790 1711 863 1463 20
4966,1946 1811 1912 1304 3474 1337 802 1316 3153 3013
4967,3479 1765 2306 1312 3168 2236 2910 3448 429 1131
4968,640 3256 2370 966 2327 1858 1057 2117 1814 402
4969,204 1725 3340 3338 2319 2229 2128 1386 27 3474
4970,183 3220 2342 472 327 1144 2796 3258 2708 2979
4971,1949 2082 1992 0 2761 1109 206 628 455 2834
4972,1792 208 3482 487 1746 1543 2240 1144 676 1003
4973,2757 2860 331 293 1425 2234 1144 1003 1467 2369
4974,1172 1030 214 1831 1888 2334 2201 2796 2834 1870
4975,1613 3044 2893 471 1337 857 1869 648 7 2789
4976,12 1178 2650 3596 1859 183 2636 3428 3335 1184
4977,1278 3203 1374 1510 2541 2025 1956 1617 3050 1216
4978,1983 94 3067 73 246 278 646 1622 163 300
4979,1871 2366 570 138 3317 1129 1211 2334 3015 1144
4980,1670 3404 91 1464 2865 2671 1426 3439 1367 3030
4981,1947 2400 1709 2076 932 1462 1678 1365 3367 2428
4982,2643 1371 1560 221 2281 2354 2334 676 2201 159
4983,3448 2383 530 183 1807 2334 2796 1003 159 1467
4984,3534 452 2814 569 312 2561 1086 2185 3539 762
4985,3022 1583 2812 1039 136 183 1186 1594 3630 914
4986,1296 367 2073 1069 2070 1057 1888 3666 2201 1144
4987,3408 2494 3022 1711 1130 2050 2239 728 1934 2201
4988,2256 1560 1781 221 2354 264 2281 1888 2240 676
4989,124 3269 2603 3151 1888 2240 2334 2201 676 1003
4990,682 2722 3431 765 901 1560 1315 1801 2311 724
4991,2999 99 1956 3234 2780 1914 1354 3159 601 2705
4992,2639 1668 1377 2132 1052 1422 2240 3015 2796 1805
4993,3311 1868 570 1573 802 1517 2227 1658 3693 2556
4994,1726 2148 2273 2076 677 1382 3670 1335 1025 389
4995,3234 1471 2470 3638 1376 1102 1775 2664 2636 3059
4996,1738 379 2006 1708 3685 3435 3530 904 2198 2334
4997,1440 1781 819 2005 1459 3656 327 2240 2201 1144
4998,909 490 63 1279 379 1360 1505 36 1511 1548
4999,853 451 1083 1001 717 220 1542 2112 423 3215
5000,1165 2557 2828 799 3537 1811 1524 2617 1316 2564
5001,1044 525 488 3210 400 1054 2781 2334 2201 3015
5002,2633 2630 1913 183 1445 1216 2297 2602 774 1546
5003,328 474 1599 2292 192 1888 1425 108 2234 3015
5004,400 1446 838 335 3589 1994 723 2414 3624 3294
5005,2946 2412 2369 519 546 1109 1015 2850 1820 277
5006,2630 2988 3011 1705 717 3382 2745 357 132 2165
5007,2182 2308 3438 453 3431 2908 605 3021 2048 984
5008,863 1335 1928 3448 2249 69 2636 2076 1227 327
5009,2114 3638 1186 1887 1511 2070 3262 1689 82 3537
5010,382 1165 875 2998 327 2334 2234 2796 108 319
5011,950 2604 1516 2630 3482 2757 106 3666 2334 1425
5012,1240 2596 1289 2170 1004 3008 1725 2176 3201 3331
5013,1736 2902 728 682 438 794 2722 1315 2424 887
5014,2145 2082 96 2041 979 2354 455 1058 2958 1619
5015,3013 2654 2706 202 1982 1888 2334 1425 2201 3258
5016,2036 1894 1592 3649 2393 3436 513 2272 169 3023
5017,3463 818 119 2136 331 2315 1681 1108 394 734
5018,1640 774 3388 3191 3193 737 502 2679 3408 1921
5019,1328 3051 2662 2458 90 3064 52 2252 899 121
5020,3013 333 94 3628 3476 327 1425 2201 2234 1144
5021,640 2664 2705 2519 2201 1144 676 1003 2834 1870
5022,2745 184 2054 2646 652 3116 253 1524 1746 2240
5023,1801 810 978 270 762 2334 3015 319 3258 1805
5024,565 1025 3029 1556 106 3021 3097 2338 160 2564
5025,893 2768 621 3227 220 966 3557 216 29 420
5026,183 2432 1422 573 578 3666 2234 2796 3258 1805
5027,1007 3333 1445 3276 782 374 3463 719 453 3297
5028,2518 452 3600 2653 3539 312 3187 1545 1687 702
5029,253 965 3366 252 782 966 3659 365 2541 1240
5030,1690 781 1068 1443 1735 1941 2815 838 3624 1337
5031,1530 1527 1127 1914 2780 1583 3022 1211 2297 2874
5032,2306 1840 1678 1765 2980 1720 2643 2421 2140 3067
5033,652 1475 184 2070 618 573 3125 187 1715 2334
5034,2365 877 1240 2176 1725 1100 1039 2026 2342 2920
5035,2766 2859 1383 791 2414 2610 1994 400 723 633
5036,2587 2335 1725 59 3340 3338 1652 760 877 3532
5037,857 2998 1470 452 2132 1337 174 2920 1868 1708
5038,2797 1525 65 1681 3374 121 3588 1275 1322 775
5039,402 422 3670 1672 3019 3335 107 1936 2181 1144
5040,1795 2924 2406 2374 994 1461 1332 534 3501 3025
5041,1289 965 3418 214 3248 2835 553 153 936 2828
5042,2485 983 2237 321 2010 3530 1044 3685 1861 3191
5043,3213 231 1630 1859 829 2830 2195 132 2256 2776
5044,2980 283 331 2416 1365 1491 3463 3293 2186 3438
5045,1493 362 1057 1376 2327 3142 1782 1030 1888 3666
5046,1754 2402 2998 186 1670 467 3256 2574 3133 482
5047,1619 1058 3071 3240 2025 2698 2761 2041 680 1773
5048,1186 463 320 2798 36 2334 1425 3015 285 2834
5049,2666 3019 2745 1354 3382 2470 1190 807 1888 2796
5050,2474 1793 513 2309 3023 2709 1240 2620 2261 1353
5051,1762 2363 104 2858 1278 650 2334 2796 3258 319
5052,677 1930 2570 3350 1746 1524 462 1193 1844 2376
5053,849 1491 3238 1365 176 650 293 312 1868 897
5054,2430 389 2814 560 952 569 2384 3206 710 312
5055,138 361 382 2107 1831 3382 936 3023 2980 3067
5056,2281 2119 2587 512 3338 3227 1240 2774 2313 3594
5057,481 17 1528 1545 702 2721 3426 2334 3258 108
5058,500 1536 2335 3298 204 1240 2636 1762 784 1391
5059,1811 2402 1403 3225 494 3692 2580 3022 604 587
5060,474 619 1690 2443 1343 2794 1824 874 2836 2005
5061,3345 1781 628 3022 1583 1956 1382 863 950 2076
5062,494 406 2774 1630 1475 3173 708 317 140 3313
5063,2587 3673 2769 333 2602 1012 2934 2636 691 2308
5064,157 2545 1940 1818 2755 2876 1919 224 1888 2234
5065,2528 3463 3052 3298 2639 2334 1425 2234 2201 3015
5066,3282 1073 1398 90 3203 3091 2662 2652 2814 802
5067,299 1626 1534 628 2761 2708 670 3531 1656 143
5068,915 2173 52 2379 182 1481 3245 2606 1912 1982
5069,3423 1354 2784 132 1888 676 3258 1467 1805 108
5070,2237 246 1996 2920 3038 1525 1648 3546 2437 2117
5071,1705 3007 686 2138 2474 568 1916 904 2273 2900
5072,1811 3131 922 494 2956 2732 1295 732 2557 136
5073,2458 474 3372 3213 90 3325 1756 1073 3424 1928
5074,1337 2877 476 3528 1960 1271 2967 165 1640 205
5075,553 2653 2606 1960 93 761 3048 502 1057 1711
5076,2281 1205 1456 3692 2470 2664 2833 2466 3418 775
5077,3205 1278 1371 2774 1560 1781 2201 2796 676 3258
5078,2402 1811 1887 2054 327 2334 1425 676 1467 285
5079,1402 1787 1101 891 1493 1259 62 3596 3393 35
5080,1287 1160 3511 3002 743 680 1212 2420 1487 147
5081,3657 345 313 1175 605 904 2484 1627 2950 131
5082,1171 3007 457 310 1035 3009 1965 3161 673 2013
5083,3300 353 3266 75 2343 3194 1527 2125 1092 1357
5084,2136 3418 883 472 1859 1975 1379 2240 2234 2796
5085,1811 1793 3535 3677 3448 1341 2636 3116 2308 1848
5086,106 1711 1788 3637 2934 1086 451 169 1001 619
5087,1754 2756 3101 3656 2670 1348 2037 79 2653 270
5088,309 2297 1658 3016 3600 778 232 1459 2345 452
5089,2643 36 1186 796 1888 2240 2201 676 2369 2834
5090,475 3087 3667 890 1377 1835 1597 2343 3002 1866
5091,868 2527 1150 1910 3103 1259 3691 3384 1422 2403
5092,176 2222 76 1329 1408 3510 2845 368 2758 3662
5093,3574 2056 3530 711 1920 3435 2291 1932 1178 984
5094,340 2695 1322 1933 3374 859 430 1976 3676 506
5095,1868 472 1848 3656 1309 771 3306 220 2370 2529
5096,3513 2691 3437 1023 2024 1227 3438 527 1627 2240
5097,3646 1376 2256 3656 2776 1815 2240 2334 2796 676
5098,3474 1382 2236 1543 3529 1316 327 2201 3015 1003
5099,657 182 3157 904 3411 2090 719 3613 568 2602
5100,3464 3375 1011 3141 3382 451 2534 1960 790 513
5101,1002 1807 640 3562 1762 409 3448 528 327 2240
5102,2403 708 980 3664 3598 311 1479 2618 2690 1818
5103,2384 2248 779 93 1459 648 452 3406 1888 3015
5104,2261 246 283 1809 3205 867 2075 3656 1223 2234
5105,555 2118 2150 1626 1054 2332 2815 1794 1919 2610
5106,2059 2576 1959 1914 2454 1058 2790 511 1595 1059
5107,495 1690 1328 3671 3213 2038 2969 3282 1921 3022
5108,2297 2616 3349 2928 2882 648 3613 2514 2668 3348
5109,2352 2510 2785 1859 2609 2603 1743 1146 1002 763
5110,868 2006 2054 3382 389 3253 3365 47 1389 1401
5111,1032 1669 2920 2774 512 650 2334 2796 676 1003
5112,94 3597 2840 69 3046 3367 2592 802 452 857
5113,717 2881 3671 1722 3534 1166 814 994 464 1820
5114,2946 3311 3379 3456 1279 2737 3595 261 3666 1425
5115,3074 1057 3696 1690 2112 188 159 2234 3258 1003
5116,501 1443 362 1638 1172 3683 2258 1268 3277 3526
5117,3286 584 2058 166 1720 2512 658 2249 1012 3670
5118,1039 944 2588 2784 2862 2366 3666 2240 1425 1805
5119,2840 2908 1166 2269 424 3107 346 192 2240 108
5120,1706 123 279 1916 2110 2273 1318 823 3413 529
5121,184 892 2570 2070 1858 1086 1775 476 2345 188
5122,2421 1341 3437 3306 534 3362 859 1033 2480 3513
5123,1893 1100 452 1086 2185 3035 188 3256 174 488
5124,312 1337 527 1456 528 1669 1278 1405 887 1781
5125,1822 2397 979 628 1430 2450 2980 2602 183 1831
5126,563 1920 890 2145 1044 3435 1067 1427 2125 3266
5127,2849 3030 2257 456 2334 319 3015 1003 159 1467
5128,762 1246 197 3199 3365 822 2797 2023 3255 2800
5129,760 1808 2636 2587 3227 3696 1888 2240 2334 2201
5130,3358 3087 2259 555 3266 563 680 1171 2354 1773
5131,1535 3566 1705 571 666 2885 930 434 2592 3097
5132,3133 2370 1470 3677 2382 3415 473 3111 578 438
5133,650 1490 2908 3005 166 3660 2643 467 3463 1912
5134,1781 2409 480 2049 2836 633 3589 2051 3264 1181
5135,2653 2814 528 79 293 2363 818 994 2060 2584
5136,221 724 979 2916 2109 1377 327 1425 2796 3258
5137,2510 539 2817 1948 3269 1859 710 3116 2460 3600
5138,1240 2400 3557 2054 2297 2308 2006 529 1753 3475
5139,2643 2291 3220 3442 3345 261 2639 506 755 1655
5140,2528 2480 1328 2732 3543 1670 1001 3360 2956 1888
5141,3474 467 3360 2345 3256 2956 2559 3463 2673 3620
5142,1223 124 2128 1186 3049 1711 2732 1615 3692 3059
5143,2900 2324 881 1794 756 2924 1538 1433 3309 1245
5144,1278 3701 2266 1475 1801 1315 234 1781 2916 2424
5145,1812 1583 2297 169 1888 676 3258 1003 108 2834
5146,1912 3105 652 36 461 3323 3298 2773 204 2284
5147,584 640 1831 774 2314 398 2980 2757 799 3349
5148,512 2210 3142 1439 1592 1340 451 2256 312 3600
5149,2689 69 2306 1293 2313 887 2636 2128 420 1960
5150,3275 1678 956 903 1439 2224 2921 1633 3502 467
5151,1892 212 1471 187 3125 569 1300 2127 474 1590
5152,3227 2335 253 1808 1070 2636 3528 204 517 676
5153,867 1750 677 2110 379 790 1605 3075 138 839
5154,2953 3505 1173 2184 772 2973 169 3417 3269 3666
5155,1746 3046 2801 785 3666 2334 2201 3015 2234 1003
5156,1746 2568 3172 640 1807 305 2309 333 785 3116
5157,2210 2857 3053 944 2732 2626 1855 2334 1425 1144
5158,2282 2915 2117 3474 2218 1800 3362 3247 2947 3579
5159,2038 1690 1824 868 3371 1096 1735 3155 2472 192
5160,853 1699 2840 1516 1027 619 1888 3666 2334 1425
5161,2129 3238 485 2980 1831 3015 1805 319 2369 1870
5162,3327 1096 1210 2885 3660 904 2222 2237 1617 3411
5163,1511 3646 1486 2114 3489 2119 2664 401 1980 3105
5164,3101 1367 2345 1902 389 2518 1560 3628 3350 2250
5165,1039 2539 657 232 2124 1173 857 2810 1686 3363
5166,2128 3463 3671 772 1633 796 1888 2240 2334 1425
5167,796 3456 3533 498 2466 2293 2709 1645 1888 3666
5168,2128 2801 487 2528 3448 2602 3298 2924 305 719
5169,3101 1813 2476 1700 2334 3015 108 1870 206 1109
5170,1023 3411 3167 2003 2950 195 1920 1919 3027 2145
5171,1180 1223 69 305 3350 707 1928 1316 409 1668
5172,881 3153 385 652 85 2487 1296 1403 1888 2234
5173,631 1859 734 1470 169 1337 3534 2947 3435 951
5174,2609 3105 2265 1475 2402 2466 2862 3638 2988 3489
5175,2574 2981 2370 905 3415 1377 312 3365 2256 429
5176,796 1505 779 2798 618 2931 2240 1425 2234 3015
5177,2696 2574 1404 810 3030 1801 2849 1559 2983 3082
5178,2088 607 1382 2281 2107 2140 1309 1160 2840 872
5179,944 3023 877 2326 3105 3692 2470 1734 3614 438
5180,2366 2570 2528 2148 1924 1571 327 1888 2201 3015
5181,3246 2082 1247 3300 2545 1332 2994 1092 1479 1785
5182,2354 650 2625 186 3133 905 3119 2622 1888 3666
5183,617 583 1652 3696 3201 59 372 817 2319 2699
5184,3157 1827 2311 2774 1781 1560 2916 1427 2428 382
5185,1916 3493 2366 2960 989 3382 802 2338 702 2271
5186,1435 2748 3007 1326 3009 1568 1868 806 2606 1295
5187,3371 1830 3670 609 3225 2848 1888 2334 3258 1003
5188,2578 3151 618 796 2327 2334 2234 1144 676 1805
5189,1692 884 15 584 2980 2128 293 2338 1096 2485
5190,1475 1371 2643 3431 2774 1560 2354 264 512 1888
5191,340 3606 1814 1914 2780 3020 1100 1462 487 1491
5192,609 1686 1510 3035 1337 3187 2147 994 2060 3317
5193,3116 3350 3668 2067 2314 2210 2732 1078 2602 2980
5194,1404 947 3438 2960 2291 1193 1436 3639 1888 2240
5195,569 3382 1300 601 328 424 1711 3049 3705 2857
5196,1011 1140 2922 2509 401 132 3529 772 463 2791
5197,2999 254 1527 2564 10 1638 93 476 2510 2692
5198,3705 539 646 220 1892 1100 1504 2636 1645 2335
5199,278 204 760 784 339 2176 2874 817 2999 1543
5200,375 799 2688 523 2240 1425 3015 676 1003 1805
5201,190 2800 3668 3646 1164 1960 2366 169 3023 1178
5202,2606 2900 1711 1560 208 476 707 3694 3013 1140
5203,1153 2302 0 2887 405 1692 1464 1298 459 2718
5204,1149 394 983 3602 1942 1052 3071 1835 127 644
5205,3682 147 707 2290 1511 2664 3683 2933 1316 1173
5206,1456 778 2005 304 327 1888 2334 1425 108 2025
5207,3294 1044 3538 213 2275 1223 2862 1543 2510 3013
5208,1725 512 3227 2587 2636 1374 1001 3705 1814 1956
5209,1638 3656 1300 3000 1848 640 2763 463 2541 584
5210,3402 2620 120 3390 2054 2515 2474 1367 1893 3610
5211,904 2033 2282 3518 94 1220 779 93 3122 2091
5212,3513 3005 2468 3021 3437 1939 110 2379 2048 331
5213,105 353 2259 206 907 529 2570 3036 1541 2813
5214,3053 3172 1292 2980 2342 1956 1736 1216 1131 3408
5215,1651 230 2528 1892 1692 2240 2334 1425 2796 676
5216,1353 3334 94 3350 2314 289 1888 3666 2240 1144
5217,2966 382 1541 783 3566 867 2216 2973 1634 2813
5218,3529 2820 1316 2568 3015 676 1003 2369 1870 3240
5219,446 1617 2222 1671 1101 1725 1830 1458 868 2480
5220,166 2663 1586 430 2939 145 3335 2117 959 642
5221,1332 2924 3214 644 3393 1030 3051 3216 1795 2060
5222,320 1592 2327 971 1657 6 2366 1030 790 1083
5223,1423 465 636 2472 1027 2794 3698 1493 1343 1443
5224,1913 169 3049 2331 3048 2626 2602 3666 3015 2234
5225,3195 657 313 784 2870 1939 1007 603 1323 2397
5226,3266 378 3613 541 22 3614 2505 589 2658 1285
5227,339 2250 530 2076 1287 1568 3046 2687 2840 135
5228,1639 3690 2112 2397 3425 1545 3608 183 868 327
5229,104 2326 1108 1546 16 1617 212 3220 1666 1825
5230,3479 3431 1315 901 1827 2334 3015 1003 285 319
5231,132 236 3131 2673 3583 2402 1177 2466 153 2830
5232,3600 79 3187 1545 2518 2814 3576 3396 1888 2334
5233,1678 2438 2054 2306 188 3532 3677 3402 1814 3116
5234,1801 2572 2774 382 724 3251 1888 2201 3015 1144
5235,214 3248 2818 1078 3262 1300 1736 601 1354 2064
5236,1902 3473 2510 1546 1375 1725 2572 801 107 819
5237,1536 3489 2587 3227 204 1070 2774 3298 663 3677
5238,3537 2169 3441 3377 119 1030 2328 1888 2240 1003
5239,3013 2596 3537 1916 2265 1888 2240 3666 2334 2201
5240,313 2400 3036 867 619 3067 1184 1532 818 657
5241,335 1096 2047 1343 501 2593 1446 1443 2014 2666
5242,3335 2272 2700 797 1184 1045 2643 3051 810 1501
5243,1696 2636 105 2630 2603 663 2240 2334 1805 2234
5244,3638 2603 2402 1860 3334 3424 1279 1762 563 1425
5245,1304 2589 1615 1227 2800 1001 2645 1658 1040 3016
5246,2963 3238 972 584 1888 2240 1144 3258 1805 1870
5247,1549 2033 3663 2956 1428 2563 1788 521 1556 872
5248,1913 190 1011 3059 3141 3668 2534 2366 3665 1030
5249,59 1956 1127 360 1892 2999 182 2780 324 1100
5250,2980 2076 1688 584 3168 3298 3608 784 2140 3111
5251,1961 2145 1100 1885 2161 2780 353 2887 764 3677
5252,2947 1788 3390 3365 1307 333 691 3666 2240 1144
5253,160 3317 974 1658 1592 69 617 2186 3409 577
5254,2645 2302 649 603 3327 3534 99 1542 1640 1546
5255,1240 112 760 113 2313 2319 1854 2355 3700 2934
5256,29 2488 1568 2877 3578 794 2195 2337 1615 1045
5257,39 253 3417 3682 3364 1946 1541 935 1761 2086
5258,2366 1045 3482 794 1615 1169 2337 2198 1188 214
5259,168 3116 1316 2688 3272 1223 1831 2603 2617 640
5260,1912 809 3379 1001 1084 2086 581 2575 2797 3059
5261,2570 618 1403 658 1402 868 2240 2334 676 1003
5262,3431 438 1560 1475 2311 382 2281 1086 1687 1543
5263,451 3172 726 2963 1150 1220 2272 74 1395 2580
5264,246 2376 3521 2342 1464 1082 1888 2234 1144 676
5265,2633 3289 312 573 523 2688 2642 1481 553 2240
5266,3022 169 1814 220 2956 2857 583 2210 2784 1583
5267,1186 365 3638 2165 1707 253 1808 3298 204 2556
5268,1096 972 1746 2222 1023 3021 1365 1809 2827 1124
5269,1801 1670 3600 378 978 452 1086 312 3539 2338
5270,1715 1039 2018 1583 3022 2297 1211 3316 2564 2541
5271,289 3608 1808 655 1652 613 220 1309 367 1720
5272,3371 1839 3544 1936 1954 1044 609 1603 509 1549
